1	19	_	CD	CD	_	0	null	_	_
8	that	_	WDT	WDT	_	9	nsubj	_	_
9	Argos	_	VBZ	VBZ	_	7	rcmod	_	_
10	or	_	CC	CC	_	9	cc	_	_
11	any	_	DT	DT	_	12	det	_	_
12	member	_	NN	NN	_	17	nsubj	_	_
13	of	_	IN	IN	_	12	prep	_	_
14	the	_	DT	DT	_	15	det	_	_
15	Group	_	NNP	NNP	_	13	pobj	_	_
16	may	_	MD	MD	_	17	aux	_	_
17	use	_	VB	VB	_	9	conj	_	_
18	the	_	DT	DT	_	19	det	_	_
19	review	_	NN	NN	_	17	dobj	_	_
20	in	_	IN	IN	_	17	prep	_	_
21	any	_	DT	DT	_	22	det	_	_
22	format	_	NN	NN	_	20	pobj	_	_
23	and	_	CC	CC	_	20	cc	_	_
24	for	_	IN	IN	_	20	conj	_	_
25	any	_	DT	DT	_	26	det	_	_
26	purpose	_	NN	NN	_	24	pobj	_	_
27	as	_	IN	IN	_	29	mark	_	_
28	it	_	PRP	PRP	_	29	nsubj	_	_
29	sees	_	VBZ	VBZ	_	26	dep	_	_
30	fit	_	JJ	JJ	_	29	dep	_	_
31	and	_	CC	CC	_	30	cc	_	_
32	for	_	IN	IN	_	30	conj	_	_
33	any	_	DT	DT	_	34	det	_	_
34	marketing	_	NN	NN	_	32	pobj	_	_
35	or	_	CC	CC	_	34	cc	_	_
36	promotional	_	JJ	JJ	_	37	amod	_	_
37	purposes	_	NNS	NNS	_	34	conj	_	_
38	.	_	.	.	_	4	punct	_	_

1	General	_	NNP	NNP	_	0	null	_	_

1	You	_	PRP	PRP	_	3	nsubj	_	_
2	may	_	MD	MD	_	3	aux	_	_
3	browse	_	VB	VB	_	0	null	_	_
4	the	_	DT	DT	_	5	det	_	_
5	Site	_	NN	NN	_	3	dobj	_	_
6	without	_	IN	IN	_	3	prep	_	_
7	registering	_	VBG	VBG	_	6	pcomp	_	_
8	for	_	IN	IN	_	7	prep	_	_
9	an	_	DT	DT	_	10	det	_	_
10	account	_	NN	NN	_	8	pobj	_	_
11	.	_	.	.	_	3	punct	_	_

1	You	_	PRP	PRP	_	4	nsubjpass	_	_
2	will	_	MD	MD	_	4	aux	_	_
3	be	_	VB	VB	_	4	auxpass	_	_
4	required	_	VBN	VBN	_	0	null	_	_
5	to	_	TO	TO	_	6	aux	_	_
6	register	_	VB	VB	_	4	xcomp	_	_
7	for	_	IN	IN	_	11	mark	_	_
8	an	_	DT	DT	_	9	det	_	_
9	account	_	NN	NN	_	11	nsubj	_	_
10	to	_	TO	TO	_	11	aux	_	_
11	use	_	VB	VB	_	6	advcl	_	_
12	certain	_	JJ	JJ	_	13	amod	_	_
13	features	_	NNS	NNS	_	11	dobj	_	_
14	of	_	IN	IN	_	13	prep	_	_
15	the	_	DT	DT	_	16	det	_	_
16	Site	_	NN	NN	_	14	pobj	_	_
17	,	_	,	,	_	6	punct	_	_
18	such	_	JJ	JJ	_	19	dep	_	_
19	as	_	IN	IN	_	6	prep	_	_
20	purchasing	_	VBG	VBG	_	19	pcomp	_	_
21	a	_	DT	DT	_	22	det	_	_
22	ticket	_	NN	NN	_	20	dobj	_	_
23	.	_	.	.	_	4	punct	_	_

1	Your	_	PRP$	PRP$	_	3	poss	_	_
2	account	_	NN	NN	_	3	nn	_	_
3	username	_	NN	NN	_	6	nsubj	_	_
4	may	_	MD	MD	_	6	aux	_	_
5	not	_	RB	RB	_	6	neg	_	_
6	include	_	VB	VB	_	0	null	_	_
7	the	_	DT	DT	_	8	det	_	_
8	name	_	NN	NN	_	6	dobj	_	_
9	of	_	IN	IN	_	8	prep	_	_
10	another	_	DT	DT	_	11	det	_	_
11	person	_	NN	NN	_	9	pobj	_	_
12	with	_	IN	IN	_	11	prep	_	_
13	the	_	DT	DT	_	14	det	_	_
14	intent	_	NN	NN	_	12	pobj	_	_
15	to	_	TO	TO	_	16	aux	_	_
16	impersonate	_	VB	VB	_	14	infmod	_	_
17	that	_	IN	IN	_	16	dobj	_	_
18	person	_	NN	NN	_	17	pcomp	_	_
19	,	_	,	,	_	18	punct	_	_
20	or	_	CC	CC	_	18	cc	_	_
21	be	_	VB	VB	_	22	cop	_	_
22	offensive	_	JJ	JJ	_	18	conj	_	_
23	,	_	,	,	_	18	punct	_	_
24	vulgar	_	JJ	JJ	_	18	amod	_	_
25	or	_	CC	CC	_	24	cc	_	_
26	obscene	_	JJ	JJ	_	24	conj	_	_
27	.	_	.	.	_	6	punct	_	_

1	Your	_	PRP$	PRP$	_	3	poss	_	_
2	account	_	NN	NN	_	3	nn	_	_
3	username	_	NN	NN	_	7	nsubj	_	_
4	and	_	CC	CC	_	3	cc	_	_
5	password	_	NN	NN	_	3	conj	_	_
6	are	_	VBP	VBP	_	7	cop	_	_
7	personal	_	JJ	JJ	_	0	null	_	_
8	to	_	TO	TO	_	7	prep	_	_
9	you	_	PRP	PRP	_	8	pobj	_	_
10	.	_	.	.	_	7	punct	_	_

1	You	_	PRP	PRP	_	4	nsubj	_	_
2	will	_	MD	MD	_	4	aux	_	_
3	be	_	VB	VB	_	4	cop	_	_
4	responsible	_	JJ	JJ	_	0	null	_	_
5	for	_	IN	IN	_	4	prep	_	_
6	the	_	DT	DT	_	7	det	_	_
7	confidentiality	_	NN	NN	_	5	pobj	_	_
8	and	_	CC	CC	_	7	cc	_	_
9	use	_	NN	NN	_	7	conj	_	_
10	of	_	IN	IN	_	9	prep	_	_
11	your	_	PRP$	PRP$	_	12	poss	_	_
12	username	_	NN	NN	_	10	pobj	_	_
13	and	_	CC	CC	_	12	cc	_	_
14	password	_	NN	NN	_	12	conj	_	_
15	,	_	,	,	_	4	punct	_	_
16	and	_	CC	CC	_	4	cc	_	_
17	for	_	IN	IN	_	4	conj	_	_
18	all	_	DT	DT	_	19	det	_	_
19	activities	_	NNS	NNS	_	17	pobj	_	_
20	-LRB-	_	-LRB-	-LRB-	_	19	dep	_	_
21	including	_	VBG	VBG	_	20	prep	_	_
22	purchases	_	NNS	NNS	_	21	pobj	_	_
23	-RRB-	_	-RRB-	-RRB-	_	22	dep	_	_
24	that	_	WDT	WDT	_	26	nsubjpass	_	_
25	are	_	VBP	VBP	_	26	auxpass	_	_
26	conducted	_	VBN	VBN	_	23	rcmod	_	_
27	through	_	IN	IN	_	26	prep	_	_
28	your	_	PRP$	PRP$	_	29	poss	_	_
29	account	_	NN	NN	_	27	pobj	_	_
30	.	_	.	.	_	4	punct	_	_

1	You	_	PRP	PRP	_	4	nsubj	_	_
2	may	_	MD	MD	_	4	aux	_	_
3	not	_	RB	RB	_	4	neg	_	_
4	transfer	_	VB	VB	_	0	null	_	_
5	or	_	CC	CC	_	4	cc	_	_
6	sell	_	VB	VB	_	4	conj	_	_
7	access	_	NN	NN	_	4	dobj	_	_
8	to	_	TO	TO	_	7	prep	_	_
9	your	_	PRP$	PRP$	_	10	poss	_	_
10	account	_	NN	NN	_	8	pobj	_	_
11	.	_	.	.	_	4	punct	_	_

1	We	_	PRP	PRP	_	5	nsubj	_	_
2	will	_	MD	MD	_	5	aux	_	_
3	not	_	RB	RB	_	5	neg	_	_
4	be	_	VB	VB	_	5	cop	_	_
5	liable	_	JJ	JJ	_	0	null	_	_
6	for	_	IN	IN	_	5	prep	_	_
7	any	_	DT	DT	_	8	det	_	_
8	harm	_	NN	NN	_	6	pobj	_	_
9	related	_	JJ	JJ	_	8	amod	_	_
10	to	_	TO	TO	_	9	prep	_	_
11	disclosure	_	NN	NN	_	10	pobj	_	_
12	of	_	IN	IN	_	11	prep	_	_
13	your	_	PRP$	PRP$	_	14	poss	_	_
14	username	_	NN	NN	_	12	pobj	_	_
15	or	_	CC	CC	_	14	cc	_	_
16	password	_	NN	NN	_	14	conj	_	_
17	or	_	CC	CC	_	14	cc	_	_
18	the	_	DT	DT	_	19	det	_	_
19	use	_	NN	NN	_	14	conj	_	_
20	by	_	IN	IN	_	19	prep	_	_
21	anyone	_	NN	NN	_	20	pobj	_	_
22	else	_	RB	RB	_	21	advmod	_	_
23	of	_	IN	IN	_	21	prep	_	_
24	your	_	PRP$	PRP$	_	25	poss	_	_
25	username	_	NN	NN	_	23	pobj	_	_
26	or	_	CC	CC	_	25	cc	_	_
27	password	_	NN	NN	_	25	conj	_	_
28	.	_	.	.	_	5	punct	_	_

1	You	_	PRP	PRP	_	4	nsubj	_	_
2	may	_	MD	MD	_	4	aux	_	_
3	not	_	RB	RB	_	4	neg	_	_
4	use	_	VB	VB	_	0	null	_	_
5	another	_	DT	DT	_	6	det	_	_
6	user	_	NN	NN	_	8	poss	_	_
7	's	_	POS	POS	_	6	possessive	_	_
8	account	_	NN	NN	_	4	dobj	_	_
9	without	_	IN	IN	_	4	prep	_	_
10	that	_	DT	DT	_	11	det	_	_
11	user	_	NN	NN	_	13	poss	_	_
12	's	_	POS	POS	_	11	possessive	_	_
13	permission	_	NN	NN	_	9	pobj	_	_
14	.	_	.	.	_	4	punct	_	_

1	You	_	PRP	PRP	_	4	nsubj	_	_
2	will	_	MD	MD	_	4	aux	_	_
3	immediately	_	RB	RB	_	4	advmod	_	_
4	notify	_	VB	VB	_	0	null	_	_
5	us	_	PRP	PRP	_	4	dobj	_	_
6	in	_	IN	IN	_	4	prep	_	_
7	writing	_	VBG	VBG	_	6	pcomp	_	_
8	if	_	IN	IN	_	10	mark	_	_
9	you	_	PRP	PRP	_	10	nsubj	_	_
10	discover	_	VBP	VBP	_	7	advcl	_	_
11	any	_	DT	DT	_	13	det	_	_
12	unauthorized	_	JJ	JJ	_	13	amod	_	_
13	use	_	NN	NN	_	10	dobj	_	_
14	of	_	IN	IN	_	13	prep	_	_
15	your	_	PRP$	PRP$	_	16	poss	_	_
16	account	_	NN	NN	_	14	pobj	_	_
17	or	_	CC	CC	_	13	cc	_	_
18	other	_	JJ	JJ	_	21	amod	_	_
19	account-related	_	JJ	JJ	_	21	amod	_	_
20	security	_	NN	NN	_	21	nn	_	_
21	breach	_	NN	NN	_	13	conj	_	_
22	.	_	.	.	_	4	punct	_	_

1	We	_	PRP	PRP	_	3	nsubj	_	_
2	may	_	MD	MD	_	3	aux	_	_
3	require	_	VB	VB	_	0	null	_	_
4	you	_	PRP	PRP	_	6	nsubj	_	_
5	to	_	TO	TO	_	6	aux	_	_
6	change	_	VB	VB	_	3	xcomp	_	_
7	your	_	PRP$	PRP$	_	8	poss	_	_
8	username	_	NN	NN	_	6	dobj	_	_
9	and/or	_	CC	CC	_	8	cc	_	_
10	password	_	NN	NN	_	8	conj	_	_
11	if	_	IN	IN	_	13	mark	_	_
12	we	_	PRP	PRP	_	13	nsubj	_	_
13	believe	_	VBP	VBP	_	6	advcl	_	_
14	your	_	PRP$	PRP$	_	15	poss	_	_
15	account	_	NN	NN	_	19	nsubj	_	_
16	is	_	VBZ	VBZ	_	19	cop	_	_
17	no	_	RB	RB	_	19	advmod	_	_
18	longer	_	RBR	RBR	_	17	advmod	_	_
19	secure	_	JJ	JJ	_	13	ccomp	_	_
20	or	_	CC	CC	_	19	cc	_	_
21	if	_	IN	IN	_	23	mark	_	_
22	we	_	PRP	PRP	_	23	nsubj	_	_
23	receive	_	VBP	VBP	_	19	conj	_	_
24	a	_	DT	DT	_	25	det	_	_
25	complaint	_	NN	NN	_	23	dobj	_	_
26	that	_	WDT	WDT	_	29	dobj	_	_
27	your	_	PRP$	PRP$	_	28	poss	_	_
28	username	_	NN	NN	_	29	nsubj	_	_
29	violates	_	VBZ	VBZ	_	25	rcmod	_	_
30	someone	_	NN	NN	_	33	poss	_	_
31	else	_	RB	RB	_	30	advmod	_	_
32	's	_	POS	POS	_	30	possessive	_	_
33	rights	_	NNS	NNS	_	29	dobj	_	_
34	.	_	.	.	_	3	punct	_	_

1	You	_	PRP	PRP	_	3	nsubj	_	_
2	will	_	MD	MD	_	3	aux	_	_
3	have	_	VB	VB	_	0	null	_	_
4	no	_	DT	DT	_	5	det	_	_
5	ownership	_	NN	NN	_	3	dobj	_	_
6	in	_	IN	IN	_	3	prep	_	_
7	your	_	PRP$	PRP$	_	8	poss	_	_
8	account	_	NN	NN	_	6	pobj	_	_
9	or	_	CC	CC	_	8	cc	_	_
10	your	_	PRP$	PRP$	_	11	poss	_	_
11	username	_	NN	NN	_	8	conj	_	_
12	.	_	.	.	_	3	punct	_	_

1	We	_	PRP	PRP	_	3	nsubj	_	_
2	may	_	MD	MD	_	3	aux	_	_
3	refuse	_	VB	VB	_	0	null	_	_
4	registration	_	NN	NN	_	3	dobj	_	_
5	,	_	,	,	_	3	punct	_	_
6	cancel	_	VB	VB	_	3	conj	_	_
7	an	_	DT	DT	_	8	det	_	_
8	account	_	NN	NN	_	6	dobj	_	_
9	or	_	CC	CC	_	3	cc	_	_
10	deny	_	VB	VB	_	3	conj	_	_
11	access	_	NN	NN	_	10	dobj	_	_
12	to	_	TO	TO	_	11	prep	_	_
13	the	_	DT	DT	_	14	det	_	_
14	Site	_	NN	NN	_	12	pobj	_	_
15	for	_	IN	IN	_	11	prep	_	_
16	any	_	DT	DT	_	17	det	_	_
17	reason	_	NN	NN	_	15	pobj	_	_
18	.	_	.	.	_	3	punct	_	_

1	Code	_	NNP	NNP	_	0	null	_	_
2	of	_	IN	IN	_	1	prep	_	_
3	Conduct	_	NNP	NNP	_	2	pobj	_	_

1	The	_	DT	DT	_	2	det	_	_
2	Site	_	NN	NN	_	0	null	_	_
3	and	_	CC	CC	_	2	cc	_	_
4	all	_	DT	DT	_	5	det	_	_
5	data	_	NNS	NNS	_	2	conj	_	_
6	,	_	,	,	_	5	punct	_	_
7	text	_	NN	NN	_	5	conj	_	_
8	,	_	,	,	_	2	punct	_	_
9	designs	_	NNS	NNS	_	2	conj	_	_
10	,	_	,	,	_	2	punct	_	_
11	pages	_	NNS	NNS	_	2	conj	_	_
12	,	_	,	,	_	2	punct	_	_
13	print	_	NN	NN	_	14	nn	_	_
14	screens	_	NNS	NNS	_	2	conj	_	_
15	,	_	,	,	_	2	punct	_	_
16	images	_	NNS	NNS	_	2	conj	_	_
17	,	_	,	,	_	2	punct	_	_
18	artwork	_	NN	NN	_	2	conj	_	_
19	,	_	,	,	_	2	punct	_	_
20	photographs	_	NNS	NNS	_	2	conj	_	_
21	,	_	,	,	_	2	punct	_	_
22	audio	_	NN	NN	_	2	conj	_	_
23	and	_	CC	CC	_	2	cc	_	_
24	video	_	NN	NN	_	25	nn	_	_
25	clips	_	NNS	NNS	_	2	conj	_	_
26	,	_	,	,	_	2	punct	_	_
27	and	_	CC	CC	_	2	cc	_	_
28	HTML	_	NNP	NNP	_	29	nn	_	_
29	code	_	NN	NN	_	2	conj	_	_
30	,	_	,	,	_	2	punct	_	_
31	source	_	NN	NN	_	32	nn	_	_
32	code	_	NN	NN	_	2	conj	_	_
33	,	_	,	,	_	2	punct	_	_
34	or	_	CC	CC	_	2	cc	_	_
35	software	_	NN	NN	_	2	conj	_	_
36	that	_	WDT	WDT	_	37	nsubj	_	_
37	resides	_	VBZ	VBZ	_	2	rcmod	_	_
38	or	_	CC	CC	_	37	cc	_	_
39	is	_	VBZ	VBZ	_	40	cop	_	_
40	viewable	_	JJ	JJ	_	37	conj	_	_
41	or	_	CC	CC	_	40	cc	_	_
42	otherwise	_	RB	RB	_	43	advmod	_	_
43	discoverable	_	JJ	JJ	_	40	conj	_	_
44	on	_	IN	IN	_	40	prep	_	_
45	the	_	DT	DT	_	46	det	_	_
46	Site	_	NN	NN	_	44	pobj	_	_
47	-LRB-	_	-LRB-	-LRB-	_	40	dep	_	_
48	collectively	_	RB	RB	_	47	advmod	_	_
49	,	_	,	,	_	2	punct	_	_
50	the	_	DT	DT	_	52	det	_	_
51	``	_	``	``	_	52	punct	_	_
52	Content	_	NN	NN	_	2	appos	_	_
53	''	_	''	''	_	52	punct	_	_
54	-RRB-	_	-RRB-	-RRB-	_	56	nsubjpass	_	_
55	is	_	VBZ	VBZ	_	56	auxpass	_	_
56	owned	_	VBN	VBN	_	52	rcmod	_	_
57	by	_	IN	IN	_	56	prep	_	_
58	us	_	PRP	PRP	_	57	pobj	_	_
59	or	_	CC	CC	_	56	cc	_	_
60	our	_	PRP$	PRP$	_	61	poss	_	_
61	licensors	_	NNS	NNS	_	56	conj	_	_
62	.	_	.	.	_	2	punct	_	_

1	We	_	PRP	PRP	_	2	nsubj	_	_
2	own	_	VBP	VBP	_	0	null	_	_
3	a	_	DT	DT	_	4	det	_	_
4	copyright	_	NN	NN	_	2	dobj	_	_
5	in	_	IN	IN	_	4	prep	_	_
6	the	_	DT	DT	_	7	det	_	_
7	Site	_	NN	NN	_	5	pobj	_	_
8	and	_	CC	CC	_	7	cc	_	_
9	Content	_	NN	NN	_	7	conj	_	_
10	.	_	.	.	_	2	punct	_	_

1	We	_	PRP	PRP	_	3	nsubj	_	_
2	may	_	MD	MD	_	3	aux	_	_
3	change	_	VB	VB	_	0	null	_	_
4	the	_	DT	DT	_	5	det	_	_
5	Content	_	NN	NN	_	3	dobj	_	_
6	and	_	CC	CC	_	5	cc	_	_
7	features	_	NNS	NNS	_	5	conj	_	_
8	of	_	IN	IN	_	5	prep	_	_
9	the	_	DT	DT	_	10	det	_	_
10	Site	_	NN	NN	_	8	pobj	_	_
11	at	_	IN	IN	_	3	prep	_	_
12	any	_	DT	DT	_	13	det	_	_
13	time	_	NN	NN	_	11	pobj	_	_
14	.	_	.	.	_	3	punct	_	_

1	This	_	DT	DT	_	2	det	_	_
2	license	_	NN	NN	_	5	nsubjpass	_	_
3	is	_	VBZ	VBZ	_	5	auxpass	_	_
4	expressly	_	RB	RB	_	5	advmod	_	_
5	conditioned	_	VBN	VBN	_	0	null	_	_
6	on	_	IN	IN	_	5	prep	_	_
7	your	_	PRP$	PRP$	_	9	poss	_	_
8	preexisting	_	JJ	JJ	_	9	amod	_	_
9	agreement	_	NN	NN	_	6	pobj	_	_
10	to	_	TO	TO	_	11	aux	_	_
11	comply	_	VB	VB	_	9	infmod	_	_
12	with	_	IN	IN	_	11	prep	_	_
13	,	_	,	,	_	5	punct	_	_
14	and	_	CC	CC	_	5	cc	_	_
15	your	_	PRP$	PRP$	_	17	poss	_	_
16	actual	_	JJ	JJ	_	17	amod	_	_
17	compliance	_	NN	NN	_	5	conj	_	_
18	with	_	IN	IN	_	17	prep	_	_
19	,	_	,	,	_	18	punct	_	_
20	each	_	DT	DT	_	18	appos	_	_
21	of	_	IN	IN	_	20	prep	_	_
22	the	_	DT	DT	_	23	det	_	_
23	provisions	_	NNS	NNS	_	21	pobj	_	_
24	described	_	VBN	VBN	_	23	partmod	_	_
25	in	_	IN	IN	_	24	prep	_	_
26	this	_	DT	DT	_	27	det	_	_
27	Ownership	_	NN	NN	_	25	pobj	_	_
28	of	_	IN	IN	_	27	prep	_	_
29	Content	_	NN	NN	_	28	pobj	_	_
30	and	_	CC	CC	_	20	cc	_	_
31	Grant	_	NNP	NNP	_	20	conj	_	_
32	of	_	IN	IN	_	20	prep	_	_
33	Conditional	_	JJ	JJ	_	35	amod	_	_
34	License	_	NN	NN	_	35	nn	_	_
35	section	_	NN	NN	_	32	pobj	_	_
36	.	_	.	.	_	5	punct	_	_

1	This	_	DT	DT	_	2	det	_	_
2	license	_	NN	NN	_	3	nsubj	_	_
3	exists	_	VBZ	VBZ	_	0	null	_	_
4	only	_	RB	RB	_	6	advmod	_	_
5	so	_	RB	RB	_	6	advmod	_	_
6	long	_	RB	RB	_	3	advmod	_	_
7	as	_	IN	IN	_	10	mark	_	_
8	you	_	PRP	PRP	_	10	nsubj	_	_
9	strictly	_	RB	RB	_	10	advmod	_	_
10	comply	_	VBP	VBP	_	6	dep	_	_
11	with	_	IN	IN	_	10	prep	_	_
12	each	_	DT	DT	_	11	pobj	_	_
13	of	_	IN	IN	_	12	prep	_	_
14	the	_	DT	DT	_	15	det	_	_
15	provisions	_	NNS	NNS	_	13	pobj	_	_
16	described	_	VBN	VBN	_	15	partmod	_	_
17	in	_	IN	IN	_	16	prep	_	_
18	this	_	DT	DT	_	19	det	_	_
19	section	_	NN	NN	_	17	pobj	_	_
20	.	_	.	.	_	3	punct	_	_

1	Any	_	DT	DT	_	2	det	_	_
2	use	_	NN	NN	_	29	nsubj	_	_
3	of	_	IN	IN	_	2	prep	_	_
4	the	_	DT	DT	_	5	det	_	_
5	Site	_	NN	NN	_	3	pobj	_	_
6	or	_	CC	CC	_	5	cc	_	_
7	Content	_	NN	NN	_	5	conj	_	_
8	by	_	IN	IN	_	2	prep	_	_
9	you	_	PRP	PRP	_	8	pobj	_	_
10	or	_	CC	CC	_	2	cc	_	_
11	anyone	_	NN	NN	_	2	conj	_	_
12	acting	_	VBG	VBG	_	2	partmod	_	_
13	on	_	IN	IN	_	12	prep	_	_
14	your	_	PRP$	PRP$	_	15	poss	_	_
15	behalf	_	NN	NN	_	13	pobj	_	_
16	that	_	IN	IN	_	20	complm	_	_
17	does	_	VBZ	VBZ	_	20	aux	_	_
18	not	_	RB	RB	_	20	neg	_	_
19	strictly	_	RB	RB	_	20	advmod	_	_
20	comply	_	VB	VB	_	12	ccomp	_	_
21	with	_	IN	IN	_	20	prep	_	_
22	each	_	DT	DT	_	21	pobj	_	_
23	and	_	CC	CC	_	22	cc	_	_
24	every	_	DT	DT	_	25	dep	_	_
25	provision	_	NN	NN	_	22	conj	_	_
26	in	_	IN	IN	_	25	prep	_	_
27	this	_	DT	DT	_	28	det	_	_
28	section	_	NN	NN	_	26	pobj	_	_
29	exceeds	_	VBZ	VBZ	_	0	null	_	_
30	the	_	DT	DT	_	31	det	_	_
31	scope	_	NN	NN	_	29	dobj	_	_
32	of	_	IN	IN	_	31	prep	_	_
33	the	_	DT	DT	_	34	det	_	_
34	license	_	NN	NN	_	32	pobj	_	_
35	granted	_	VBN	VBN	_	34	partmod	_	_
36	to	_	TO	TO	_	35	prep	_	_
37	you	_	PRP	PRP	_	36	pobj	_	_
38	herein	_	RB	RB	_	31	advmod	_	_
39	,	_	,	,	_	29	punct	_	_
40	constitutes	_	VBZ	VBZ	_	29	conj	_	_
41	unauthorized	_	JJ	JJ	_	42	amod	_	_
42	reproduction	_	NN	NN	_	40	dobj	_	_
43	,	_	,	,	_	42	punct	_	_
44	display	_	NN	NN	_	42	conj	_	_
45	,	_	,	,	_	42	punct	_	_
46	or	_	CC	CC	_	42	cc	_	_
47	creation	_	NN	NN	_	42	conj	_	_
48	of	_	IN	IN	_	47	prep	_	_
49	unauthorized	_	JJ	JJ	_	51	amod	_	_
50	derivative	_	JJ	JJ	_	51	amod	_	_
51	versions	_	NNS	NNS	_	48	pobj	_	_
52	of	_	IN	IN	_	51	prep	_	_
53	the	_	DT	DT	_	54	det	_	_
54	Site	_	NN	NN	_	52	pobj	_	_
55	and	_	CC	CC	_	54	cc	_	_
56	Content	_	NN	NN	_	54	conj	_	_
57	,	_	,	,	_	29	punct	_	_
58	and	_	CC	CC	_	29	cc	_	_
59	infringes	_	VBZ	VBZ	_	29	conj	_	_
60	our	_	PRP$	PRP$	_	61	poss	_	_
61	copyrights	_	NNS	NNS	_	59	dobj	_	_
62	and	_	CC	CC	_	61	cc	_	_
63	other	_	JJ	JJ	_	64	amod	_	_
64	rights	_	NNS	NNS	_	61	conj	_	_
65	in	_	IN	IN	_	61	prep	_	_
66	the	_	DT	DT	_	67	det	_	_
67	Site	_	NN	NN	_	65	pobj	_	_
68	and	_	CC	CC	_	67	cc	_	_
69	Content	_	NN	NN	_	67	conj	_	_
70	.	_	.	.	_	29	punct	_	_

1	You	_	PRP	PRP	_	4	nsubj	_	_
2	will	_	MD	MD	_	4	aux	_	_
3	not	_	RB	RB	_	4	neg	_	_
4	acquire	_	VB	VB	_	0	null	_	_
5	any	_	DT	DT	_	7	det	_	_
6	ownership	_	NN	NN	_	7	nn	_	_
7	rights	_	NNS	NNS	_	4	dobj	_	_
8	by	_	IN	IN	_	4	prep	_	_
9	using	_	VBG	VBG	_	8	pcomp	_	_
10	the	_	DT	DT	_	11	det	_	_
11	Site	_	NN	NN	_	9	dobj	_	_
12	or	_	CC	CC	_	11	cc	_	_
13	the	_	DT	DT	_	14	det	_	_
14	Content	_	NN	NN	_	11	conj	_	_
15	.	_	.	.	_	4	punct	_	_

1	You	_	PRP	PRP	_	2	nsubj	_	_
2	own	_	VBP	VBP	_	0	null	_	_
3	all	_	DT	DT	_	4	det	_	_
4	rights	_	NNS	NNS	_	2	dobj	_	_
5	to	_	TO	TO	_	4	prep	_	_
6	your	_	PRP$	PRP$	_	8	poss	_	_
7	User	_	NN	NN	_	8	nn	_	_
8	Content	_	NN	NN	_	5	pobj	_	_
9	.	_	.	.	_	2	punct	_	_

1	If	_	IN	IN	_	3	mark	_	_
2	you	_	PRP	PRP	_	3	nsubj	_	_
3	submit	_	VBP	VBP	_	11	advcl	_	_
4	User	_	NN	NN	_	5	nn	_	_
5	Content	_	NN	NN	_	3	dobj	_	_
6	to	_	TO	TO	_	5	prep	_	_
7	the	_	DT	DT	_	8	det	_	_
8	Site	_	NN	NN	_	6	pobj	_	_
9	,	_	,	,	_	11	punct	_	_
10	you	_	PRP	PRP	_	11	nsubj	_	_
11	grant	_	VBP	VBP	_	0	null	_	_
12	us	_	PRP	PRP	_	11	iobj	_	_
13	a	_	DT	DT	_	23	det	_	_
14	worldwide	_	JJ	JJ	_	23	amod	_	_
15	,	_	,	,	_	23	punct	_	_
16	non-exclusive	_	JJ	JJ	_	23	amod	_	_
17	,	_	,	,	_	23	punct	_	_
18	transferable	_	JJ	JJ	_	23	amod	_	_
19	,	_	,	,	_	23	punct	_	_
20	sublicenseable	_	JJ	JJ	_	23	amod	_	_
21	,	_	,	,	_	23	punct	_	_
